"Txhash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x29aa6c859e91f7303fb83fdf7ac2902607cc6da0ba8028abec9df8373b7508d4","17679489","1689189347","2023-07-12 19:15:00","0x9da08685227e329f9028ebb3c6dab52b5bc8435a","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.100444655","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x6e2bb96acc83e9b7892a7b175e3e5fcba3da813ab3774ebc122ed34d063f14ed","17679489","1689189347","2023-07-12 19:15:00","0xa6fbe8f447fe74d39c2d904d521a2819c4ba7c33","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.248685461","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xe4ec94e0df29ea4a34fd8e10712bd4d903493c20918873fde2dfe04398f1355a","17679489","1689189347","2023-07-12 19:15:00","0x42e5048f64c79d130e9778b4956b3c99595525ab","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.114787946","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x1a3e7146900b38b27b8531b34990944b6c29380a8315beb8c9c111fdc9503951","17679489","1689189347","2023-07-12 19:15:00","0x9bfc48a2f04f051ef1f521ae8e8c259964d55352","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105994647","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x806411523dd59fa37877cae8d30d831869cc1903d243b7f795657fe40b521ee8","17679491","1689189371","2023-07-12 19:16:00","0xfdd5c45e6fe1d5ca0043a05edefa9a62defb8c49","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105324672","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x9a1fd63d6cd4764b6e8d4dca97c5c3350ea8cd31f6a4b6b246fcea0494404c2f","17679491","1689189371","2023-07-12 19:16:00","0x7e17369c16cc0b5fd06ebc5e39119c9a6f66fcb9","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.009508359","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb82bc698d2609265c45c531a7ab3505f7f6c1ac823e4f6ed5fd1d495c2d8b1c7","17679491","1689189371","2023-07-12 19:16:00","0x795d62666dd250044c96f760c0167f5a5a505edb","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.024469723","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x62fb63401532ed6ac12b25739bbcd89770e9861a4e4878d4715cb830ef55f827","17679491","1689189371","2023-07-12 19:16:00","0xe759dfccd3298218d2f4766c5333514e77bceb7f","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.081589804","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x11e3b6f7dbcb972c7f07e618238d178382b0fc1dc355dc40fc4ac503554ff0ba","17679492","1689189383","2023-07-12 19:16:00","0x1881c46512f171280a54591b1f6ccdf6e2e779f5","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.043087367","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x39d59121a72b039d26116c1de62353f6e7844e06f1715d45de59aac069439a1f","17679493","1689189395","2023-07-12 19:16:00","0x51c1194e755bd1bbe2da2f0b6ea2493b5c734212","0x54945180db7943c0ed0fee7edab2bd24620256bc","2.432041736","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x0fcec1d5ef0346dfbc67798f28c24331d0f9e04d29adaa60f9e1d47c62d6a6b0","17679494","1689189407","2023-07-12 19:16:00","0x3ed708ca9845cf72dbdcaefd977272695396c71e","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.006729311","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb73d6193c5017c7c6ebff2befd3e5403e3fd7f4cfe1874c545ed2b188356cfe9","17679494","1689189407","2023-07-12 19:16:00","0x94789707e0fb88281ad08eb8a0e250b17616422a","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.100415395","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x06fb8f88fc96e2b0eac5635f5fa19318614199b80fb02402fe803bbb7c25276f","17679495","1689189419","2023-07-12 19:16:00","0x8f74dc75992a22afbd907201be6acf45bdacec84","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.479578106","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xab23a284bfe3414412f45cd4b4d76a3dc13bdae1ccb0201e62e338c0f89958c7","17679498","1689189455","2023-07-12 19:17:00","0x06b68b6c3a8953dd7ba9d7eca1fb54ee6732038d","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.134383223","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x87220920cd809de158012a62bf63fd0b8433b11cd234aab012c4d1e38329092c","17679499","1689189467","2023-07-12 19:17:00","0x53ff083cd5769f64610c5b8442ab6de677b04819","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105324546","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x9ce0cddd03df84ce960c2ac9525440cfcd844ba51c516b2f5a12a075a3049e21","17679501","1689189491","2023-07-12 19:18:00","0xe38601a8243a56bf42924143252b5817e9e6ccbd","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.984288743","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x1b823a68638610248c7ffb0a52600d14b4ae78ba6071d62b94615ce9fa4c8e7b","17679502","1689189503","2023-07-12 19:18:00","0x0f2c76d25daea96c809d30bae289eac0978498c5","0x54945180db7943c0ed0fee7edab2bd24620256bc","2.235861378","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb1968424d86a445d101d1cce84035ae4eb2ba86efd0311f284c441579f113828","17679504","1689189527","2023-07-12 19:18:00","0x687667a41c944beccbc23037c0d01db5cda7d502","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.47707373","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x3bcb92df980b5df0970e6967e6b0bb44a384d976b77dd4ccbb20df5fbcd71535","17679505","1689189539","2023-07-12 19:18:00","0x8a8e284cc5398b675d04d59e6675fcd6e6a49f30","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.111007996","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x344ca473aa8356243128a08e97174a088a395c4ccc8d32b4d599c84acf9226ff","17679506","1689189551","2023-07-12 19:19:00","0xdd448bcf49ee1debda1555238df02f4779d4a3da","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.339911231","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x579a5520859811b005cfd2aacdd1c623022f7c28bd1d330523c1f7c564383a88","17679507","1689189563","2023-07-12 19:19:00","0x65f2544b42913945345a61a3f5755554d28dca29","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.143624374","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x752d97d4a543dd837d88b1548af63f15ab05348352f1f3d7c5ffad7b90bd86d1","17679507","1689189563","2023-07-12 19:19:00","0xbd719881e970cc3996d0f77a2170243aace6cc05","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.002594307","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x2a0b7906f51b95458dd87974b1b74bf13c218c8973df14369d6736feab9ca505","17679510","1689189599","2023-07-12 19:19:00","0xbd1f7d88c76a86c60d41bddd4819fae404e7151e","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.143116736","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xcf22d0a6a92235e9cd7c782aa8edbb65fc2b4d322a4f22984f9bb19e62bfe8aa","17679510","1689189599","2023-07-12 19:19:00","0x596c6f3785d74aec291d441f56a6b5ded78880aa","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.129262024","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x3121cef55670c4045339fb50a02f318bc56c7ca4ff46187c7193b01930f1c0cb","17679511","1689189611","2023-07-12 19:20:00","0xe97f557c7991ed5290234b3225254d12df62732d","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.09131531","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x6da49be4159cfd56e8d9bcf6e65a6c7f60429231cdb2164caf62ce1fbbca7980","17679512","1689189623","2023-07-12 19:20:00","0x6e291acb97f8e671545f55537d49685dca3a16d2","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.007659966","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x65aa27c3a184800479a48544321eca78bb3dba03ee050078ae1c2a49e8fbfb2c","17679513","1689189635","2023-07-12 19:20:00","0xf55048c0da186292f628df2fd4dfea69861900bb","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105412513","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xd0cabcccf47a0f2886613a4f6352242775096a38c78ade9ade703a63af95b940","17679514","1689189647","2023-07-12 19:20:00","0x1dd132fffcdec23e8ba92f2f5a2b3638978537de","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.239904946","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x14f707e94abff8b8591fb703fa752eee039b8ed574582178a2b1828d5505c1ea","17679515","1689189659","2023-07-12 19:20:00","0x001461c431645ae6f6279054b6572bcbf66d2a91","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.050070226","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x05098218a4eef3c476dbbc0d32ef28fc7f7d3d77f1e4b8c7ccd27388d4557522","17679517","1689189683","2023-07-12 19:21:00","0x9fd675d7c0e9fc9512a77f82d828745cef1d1139","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.096695431","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x307fafa3fc5314d7fbbe185fefda423cf986111cc4300f170fb2937797d99a0f","17679520","1689189719","2023-07-12 19:21:00","0x5f35e52839cf189ddf5c899665832661d8ad83cd","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.344698448","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x2b9c09d1edb7744aacd80af2f5e3023713cadabe36d3538afe96e8de7edf5994","17679520","1689189719","2023-07-12 19:21:00","0xcf77001cfc86769f4f6edf1184e0c3bb769c0bda","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.01","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x7f65cf334f11313d794175d176bcc55a39597b1378d64fe8e9ff0635274db33a","17679521","1689189731","2023-07-12 19:22:00","0x226bf581edfb9208738bd6db761b9933de1ffdc2","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.101931869","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x9e3e96c4d9cc68842a6f18c17c2512908bc7dd2882981f64bbb0f198e0a6e69c","17679522","1689189743","2023-07-12 19:22:00","0x3c228c863d4e5606198aa8bc0a84491e47f05b49","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.095749548","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xe1e16abe7685dab2b41f1bf0d04aad6b7396994ee10868bbb59ebfcd3420aaec","17679522","1689189743","2023-07-12 19:22:00","0x4d0dbc8af552ae20be422b3299b89feab4d46448","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.101539479","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x840aefdb206f4f52d763e7c645ec0bb2b6153666bdf2038f4022d23c5e1f3469","17679523","1689189755","2023-07-12 19:22:00","0x0db81a4faf685373b7b53892548c9ebbf1b449c1","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.459597878","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x180c161e72b0f594bacd99cac1d653f70999d12e7ffb8d44fa2de852f729dffe","17679524","1689189767","2023-07-12 19:22:00","0xa6ea5eb0e2bbd6e8eeff3b0718e238a265225ab7","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.050442153","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x201dbda70d0f24072811f7a390d2098cefc6f5d1b0da6b32d78419e9b91a207e","17679524","1689189767","2023-07-12 19:22:00","0x0050f3427e5388e9cc458e977bc3444faf015618","0x54945180db7943c0ed0fee7edab2bd24620256bc","191.6565851","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x98285c85e0683ab3a39fdf7aa90cb37d15b0195993dbd476b983641e8e19916d","17679527","1689189803","2023-07-12 19:23:00","0xa68176387a8a58814b780529df1d164d0904c9ec","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.134049403","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb50afe90ffe32b677a8c81059914299da4997eb46bb8f3cba9120bcd161d69ea","17679527","1689189803","2023-07-12 19:23:00","0xb561636e9474d8fb1ddef1e3abc3d87ecd40a218","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.034573705","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x463b765f42c3bcc885004416c6980d768d06cff1557408df6a1210da6b48d16c","17679529","1689189827","2023-07-12 19:23:00","0xca64e575083e0a8f9c73ffc214d78027d98fc51b","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.5","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x08113ac6a7190d34ee34e1a81c3696acb0858981b68f45af179a7f8c929098b6","17679530","1689189839","2023-07-12 19:23:00","0x00aa93a6995d2ea5b04d36ba1cf68c21d34ce979","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.124473848","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x0f6ff933571671c628c76be724040071565c57f6f8f1f5aa9bf050c5aab674fe","17679530","1689189839","2023-07-12 19:23:00","0xf63a777eef52c03ec48156d24aefc0e072405008","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.100548545","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x2c7d5395d6fdbc55af166563f0dc61cf79231d8eb0863af2ce7325a8258a0521","17679531","1689189851","2023-07-12 19:24:00","0x217d452b93dd9d369d4242c744da5484e59db312","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.041","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x2c18486ace4a1140a3d8b3b934939cc8cbc3ac4d39965fd0b4d97bab485daac3","17679531","1689189851","2023-07-12 19:24:00","0x36b0920f185608ec622b6347c38f21880841735c","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.351016282","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x89a4cd5bdcdb0fe5c336a7c14491985ff9f61f13cd3207f2a67e403dce995466","17679531","1689189851","2023-07-12 19:24:00","0x310762f923a64d1874f4396e076f8074381e6101","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.100536563","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x148f74331fcba4d0b9c1dbeb526fb5f50d40a1fdd993a53a446218f719e5e39a","17679532","1689189863","2023-07-12 19:24:00","0x42b0a3c7f94a9ee4ac3e2242ec8031f45df7f589","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.005","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x26bb78959b9e0cf44a90637d7ec7441034c3eeae8e286c37b8c5224f262cde99","17679533","1689189875","2023-07-12 19:24:00","0x0050f3427e5388e9cc458e977bc3444faf015618","0x54945180db7943c0ed0fee7edab2bd24620256bc","219.3752477","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xfa44c47bb1110a9f0c3f96bb9106664f50aa0308736a0c6a16f49537168906ef","17679534","1689189887","2023-07-12 19:24:00","0xb26b5137be5a7bb991fa63a36a8eaa3daf394b7b","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.143623675","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xc7ff5ebc4ec5a4ec83655422a373c7050b2977b437f8963c39626c6384d28286","17679534","1689189887","2023-07-12 19:24:00","0xb4e27cb998fc928ccd9b0e1056ecb3c066ee4d82","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105271358","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb1cdb946f5a3d19ed2db78d13c539d57dd6bc968f66c467646dc741023387c3f","17679536","1689189911","2023-07-12 19:25:00","0xd3dfb9e351510b1fd934cd2a5bcf536c632e313d","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.009574957","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x65d2b8d681653d4137627523857faf6402cbe1da2e7a1b30415da95dc4a581e7","17679536","1689189911","2023-07-12 19:25:00","0x073e07447c990fa723f488807e1734f5f389710c","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.114204744","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x251c69f4579076696c899fa5ad532f44397a193dcf41b9f59c96dc1d1d585f05","17679537","1689189923","2023-07-12 19:25:00","0x18cd39213de89e1af095f649047579c2353045ca","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.08","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x5dbb655950e4701a365d557b88413b04344efb47229d292392ee8a349a491e02","17679537","1689189923","2023-07-12 19:25:00","0x00418a7daf9927254da5bc37015f01d74ead9786","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.000965843","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x6f5cffe50757210c3141095a6808a1330d00d67e83674d8c60189ebd56cebf76","17679538","1689189935","2023-07-12 19:25:00","0x8bdbae2cdd1e4dce8a6fdc7a00a127ccaed80267","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.111501501","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x7325f78866427c6bac640ee1de96327c4d5333574e3bb2db1e4e84a2de6a1bea","17679540","1689189959","2023-07-12 19:25:00","0x4f03d8bda0f9292b135cfb7afd674040be70d669","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.124473828","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x90cd06e150c4f3bd16c6674337204b0c2f3a7b9f769a59988cc1d35264a58afe","17679540","1689189959","2023-07-12 19:25:00","0x43aa7b15891ce8d0d67dbcdf9d33c0479320de02","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105271349","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xbaab5890bcc4758dc0735158ffeddc8bd16141a42c5bf2f77977856c76882cc0","17679542","1689189983","2023-07-12 19:26:00","0xc08cfc2b525f8d7a3ffc416cfa084ede2bf3fdf7","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.19","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x350272c4ae86ae5e20c1d5a52d7a7bfea8e8a36439ebd2caaa70d71309b54309","17679543","1689189995","2023-07-12 19:26:00","0xc73ab8b0a3da031d7faa00ca75018e4976960303","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105324023","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xc1836618679264173eb7ad823a8a3cab6251ac281b778874311f4adc5e83b9f4","17679545","1689190019","2023-07-12 19:26:00","0x791d9c35c83c151aa5a0410c9e2d8ea1b6df04f2","0x54945180db7943c0ed0fee7edab2bd24620256bc","10","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x8271cbce56004d2bc79688acaf56e39868f651301b7a9cdfd6ab7330fe7bd5e3","17679546","1689190031","2023-07-12 19:27:00","0x549c0f6979793b69b16d1528bdd568a06a25cac2","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.163964645","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x2980942064a9e296b478fd673eb32ba07dabdae451b8840fd8f1824bb5bc695c","17679547","1689190043","2023-07-12 19:27:00","0x389658bb3029b93cd924d94887a08f0fe7fb65d9","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.095749084","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xae30bc2d9e9699b15e6d4c3676187e75bacc0980bfec7c1671836296a4001183","17679549","1689190067","2023-07-12 19:27:00","0xa4197c5eaeaf312315ab9f9cd60bc82046a7c73c","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.567309122","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x2fbfa5173647f75b1aed683bc496dab9e8f7de198d4c0d75c9d71ff0b04933ea","17679550","1689190079","2023-07-12 19:27:00","0x754f8c5df6fb5bfc2b3001fcbe4ac5797f2fe534","0x54945180db7943c0ed0fee7edab2bd24620256bc","6.905768736","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xeadb0c2ddec73cad7bf562fdfaada5a7117403c88889364b921fe4a38ec498db","17679550","1689190079","2023-07-12 19:27:00","0xefb7c9482a29a9c048a42fb57b09b27e1b39953f","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.103648378","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x2c0e9e5dc3ebe14db096ff2f4ba08748f44fc2cd969c8bd62c6bc311fc46ab55","17679552","1689190103","2023-07-12 19:28:00","0xd1b1a4bee37b861fafabd05e5f306a862b94d037","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.047103724","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x472d6ae0064846b6a0e2e39248a0f6fc6e9b1e44bfae803dafadd0e08472be84","17679552","1689190103","2023-07-12 19:28:00","0x50b8bf88a75054b5600e52520be324bac2ed6af2","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.106228335","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xcb6f458dee43e4849272d1429574de527ca2707a72c452d47ff40547c06d1ad9","17679552","1689190103","2023-07-12 19:28:00","0xc548eb206a5076e1176d980ad76496c61ecc4203","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.225009665","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x76ac189e12fbb08e5c17ae9dbe8bc1992f2b5e918953b61e3f825f6845e0a31e","17679553","1689190115","2023-07-12 19:28:00","0x10e7a6b9f86789b16b7efe27beeb8ffae2526d76","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.105323982","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x6272c9110863136431aae5641d0a6b91ec117d0cd9706e3514cfbd546acb5992","17679554","1689190127","2023-07-12 19:28:00","0x95c7b1d011a0e96468420e59ebf81a415af5c793","0x54945180db7943c0ed0fee7edab2bd24620256bc","2.9","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x55b138ed980c07b68ee537dfb532e771f1874c9c1f2dd875279334c779d05603","17679555","1689190139","2023-07-12 19:28:00","0xaaa686909a094ab64d40d49fa56824f2f17571c4","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.0112838","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x0d5d4b358758784f1c82ed5fa5402b7b71b0dd001b81b78a5adaf3866e1a9a98","17679556","1689190151","2023-07-12 19:29:00","0xd069391d85d6f47c1f916677a69159812d18350d","0x54945180db7943c0ed0fee7edab2bd24620256bc","1.052747947","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xb1d817b526789ee53a4da86d7e43006b4ab0d7d244ea56029a31d62033303496","17679557","1689190163","2023-07-12 19:29:00","0x48e756eae97c0123cc88c660987793b49e48afa3","0x54945180db7943c0ed0fee7edab2bd24620256bc","40.76677703","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0xac374bfed0c9dbb99d240b09302fd7d48d558aa07de21b02512dfb237e5c00ee","17679558","1689190175","2023-07-12 19:29:00","0x8881bc4f24ed1ae27f26ca621a77dd5e53e5a829","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.13404827","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
"0x84c90129d1d0e762becea6c821343c9dbb00cb632a58f2bbb237a463a3c1cdea","17679558","1689190175","2023-07-12 19:29:00","0xd300517e3b0f205cb538c4bcb084ed0941650a43","0x54945180db7943c0ed0fee7edab2bd24620256bc","0.143623184","N/A","0xbe9895146f7af43049ca1c1ae358b0541ea49704","Coinbase Wrapped Staked ETH","cbETH"
